Order ID,Product Name,Invoice date,City shipped,State,Sales quantity,Price per unit,Revenue,External commissions,Months
UM-2020-1638,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-11-2020,Lucknow,Uttar Pradesh,357.0,366.0,130662.0,3567.0,Nov
UM-2020-1639,Jerocef-250 Tablet(10X1X10 Alu-Alu),23-12-2020,Lucknow,Uttar Pradesh,490.0,366.0,179340.0,4686.0,Dec
UM-2020-1640,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-12-2020,Lucknow,Uttar Pradesh,250.0,366.0,91500.0,6874.0,Dec
UM-2020-1641,Jerocef-250 Tablet(10X1X10 Alu-Alu),27-02-2020,Lucknow,Uttar Pradesh,271.0,366.0,99186.0,5311.0,Feb
UM-2020-1642,Jerocef-250 Tablet(10X1X10 Alu-Alu),22-07-2020,Lucknow,Uttar Pradesh,355.0,366.0,129930.0,10895.0,Jul
UM-2020-1643,Jerocef-250 Tablet(10X1X10 Alu-Alu),24-02-2020,Lucknow,Uttar Pradesh,392.0,366.0,143472.0,8494.0,Feb
UM-2020-1644,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-04-2020,Lucknow,Uttar Pradesh,435.0,366.0,159210.0,1341.0,Apr
UM-2020-1645,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-06-2020,Lucknow,Uttar Pradesh,379.0,366.0,138714.0,7151.0,Jun
UM-2020-1646,Jerocef-250 Tablet(10X1X10 Alu-Alu),12-09-2020,Lucknow,Uttar Pradesh,403.0,366.0,147498.0,14304.0,Sep
UM-2020-1647,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-10-2020,Lucknow,Uttar Pradesh,441.0,366.0,161406.0,6833.0,Oct
UM-2020-1648,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-07-2020,Lucknow,Uttar Pradesh,300.0,366.0,109800.0,3692.0,Jul
UM-2020-1649,Jerocef-250 Tablet(10X1X10 Alu-Alu),09-04-2020,Lucknow,Uttar Pradesh,408.0,366.0,149328.0,12715.0,Apr
UM-2020-1650,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-01-2020,Lucknow,Uttar Pradesh,378.0,366.0,138348.0,11587.0,Jan
UM-2020-1651,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-01-2020,Lucknow,Uttar Pradesh,290.0,366.0,106140.0,2834.0,Jan
UM-2020-1652,Jerocef-250 Tablet(10X1X10 Alu-Alu),26-07-2020,Lucknow,Uttar Pradesh,242.0,366.0,88572.0,8885.0,Jul
UM-2020-1653,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-12-2020,Lucknow,Uttar Pradesh,66.0,366.0,24156.0,2167.0,Dec
UM-2020-1654,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-09-2020,Lucknow,Uttar Pradesh,178.0,366.0,65148.0,11176.0,Sep
UM-2020-1655,Jerocef-250 Tablet(10X1X10 Alu-Alu),12-04-2020,Lucknow,Uttar Pradesh,191.0,366.0,69906.0,7697.0,Apr
UM-2020-1656,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-07-2020,Lucknow,Uttar Pradesh,88.0,366.0,32208.0,2806.0,Jul
UM-2020-1657,Jerocef-250 Tablet(10X1X10 Alu-Alu),26-03-2020,Lucknow,Uttar Pradesh,65.0,366.0,23790.0,1774.0,Mar
UM-2020-1658,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-08-2020,Lucknow,Uttar Pradesh,66.0,366.0,24156.0,775.0,Aug
UM-2020-1659,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-04-2020,Lucknow,Uttar Pradesh,165.0,366.0,60390.0,10148.0,Apr
UM-2020-1660,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-08-2020,Berhampore,West Bengal,245.0,366.0,89670.0,13235.0,Aug
UM-2020-1661,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-12-2020,Gudivada,Uttarakhand,34.0,366.0,12444.0,450.0,Dec
UM-2020-1662,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-04-2020,Tadipatri,Uttarakhand,133.0,366.0,48678.0,1210.0,Apr
UM-2020-1663,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-11-2020,Lucknow,Uttar Pradesh,62.0,366.0,22692.0,2372.0,Nov
UM-2020-1664,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-08-2020,Lucknow,Uttar Pradesh,456.0,366.0,166896.0,2494.0,Aug
UM-2020-1665,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-11-2020,Berhampore,West Bengal,208.0,366.0,76128.0,14495.0,Nov
UM-2020-1666,Jerocef-250 Tablet(10X1X10 Alu-Alu),05-02-2020,Mahbubnagar,Telangana,329.0,366.0,120414.0,8000.0,Feb
UM-2020-1667,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-10-2020,Raebareli,Uttar Pradesh,366.0,366.0,133956.0,909.0,Oct
UM-2020-1668,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-08-2020,Vasco Da Gama,Goa,486.0,366.0,177876.0,3400.0,Aug
UM-2020-1669,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-11-2020,Raebareli,Uttar Pradesh,457.0,366.0,167262.0,2948.0,Nov
UM-2020-1670,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-01-2020,Karur,Tamil Nadu,346.0,366.0,126636.0,657.0,Jan
UM-2020-1671,Jerocef-250 Tablet(10X1X10 Alu-Alu),25-06-2020,Lucknow,Uttar Pradesh,252.0,366.0,92232.0,1098.0,Jun
UM-2020-1672,Jerocef-250 Tablet(10X1X10 Alu-Alu),29-09-2020,Lucknow,Uttar Pradesh,131.0,366.0,47946.0,8464.0,Sep
UM-2020-1673,Jerocef-250 Tablet(10X1X10 Alu-Alu),29-04-2020,Lucknow,Uttar Pradesh,314.0,366.0,114924.0,13931.0,Apr
UM-2020-1674,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-01-2020,Mahbubnagar,Telangana,417.0,366.0,152622.0,14590.0,Jan
UM-2020-1675,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-09-2020,Lucknow,Uttar Pradesh,83.0,366.0,30378.0,3952.0,Sep
UM-2020-1676,Jerocef-250 Tablet(10X1X10 Alu-Alu),27-07-2020,Bhimavaram,Uttarakhand,309.0,366.0,113094.0,3063.0,Jul
UM-2020-1677,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-03-2020,Bhiwani,Haryana,22.0,366.0,8052.0,902.0,Mar
UM-2020-1678,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-08-2020,Sirsa,Haryana,93.0,366.0,34038.0,4727.0,Aug
UM-2020-1679,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-05-2020,Raebareli,Uttar Pradesh,76.0,366.0,27816.0,2581.0,May
UM-2020-1680,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-06-2020,Sirsa,Haryana,180.0,366.0,65880.0,7872.0,Jun
UM-2020-1681,Jerocef-250 Tablet(10X1X10 Alu-Alu),05-07-2020,Malda,West Bengal,60.0,366.0,21960.0,3125.0,Jul
UM-2020-1682,Jerocef-250 Tablet(10X1X10 Alu-Alu),25-09-2020,Phagwara,Punjab,375.0,366.0,137250.0,11057.0,Sep
UM-2020-1683,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-02-2020,Lucknow,Uttar Pradesh,189.0,366.0,69174.0,5537.0,Feb
UM-2020-1684,Jerocef-250 Tablet(10X1X10 Alu-Alu),27-02-2020,Lucknow,Uttar Pradesh,207.0,366.0,75762.0,5698.0,Feb
UM-2020-1685,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-08-2020,Lucknow,Uttar Pradesh,283.0,366.0,103578.0,1110.0,Aug
UM-2020-1686,Jerocef-250 Tablet(10X1X10 Alu-Alu),05-12-2020,Lucknow,Uttar Pradesh,296.0,366.0,108336.0,5702.0,Dec
UM-2020-1687,Jerocef-250 Tablet(10X1X10 Alu-Alu),24-11-2020,Lucknow,Uttar Pradesh,65.0,366.0,23790.0,3070.0,Nov
UM-2020-1688,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-12-2020,Lucknow,Uttar Pradesh,285.0,366.0,104310.0,11304.0,Dec
UM-2020-1689,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-03-2020,Lucknow,Uttar Pradesh,157.0,366.0,57462.0,8677.0,Mar
UM-2020-1690,Jerocef-250 Tablet(10X1X10 Alu-Alu),23-08-2020,Lucknow,Uttar Pradesh,173.0,366.0,63318.0,4057.0,Aug
UM-2020-1691,Jerocef-250 Tablet(10X1X10 Alu-Alu),05-05-2020,Lucknow,Uttar Pradesh,465.0,366.0,170190.0,10872.0,May
UM-2020-1692,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-01-2020,Lucknow,Uttar Pradesh,318.0,366.0,116388.0,4090.0,Jan
UM-2020-1693,Jerocef-250 Tablet(10X1X10 Alu-Alu),03-04-2020,Lucknow,Uttar Pradesh,430.0,366.0,157380.0,2985.0,Apr
UM-2020-1694,Jerocef-250 Tablet(10X1X10 Alu-Alu),02-05-2020,Lucknow,Uttar Pradesh,5.0,366.0,1830.0,303.0,May
UM-2020-1695,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-10-2020,Lucknow,Uttar Pradesh,208.0,366.0,76128.0,4791.0,Oct
UM-2020-1696,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-06-2020,Lucknow,Uttar Pradesh,201.0,366.0,73566.0,4557.0,Jun
UM-2020-1697,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-12-2020,Lucknow,Uttar Pradesh,195.0,366.0,71370.0,8178.0,Dec
UM-2020-1698,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-11-2020,Lucknow,Uttar Pradesh,451.0,366.0,165066.0,15292.0,Nov
UM-2020-1699,Jerocef-250 Tablet(10X1X10 Alu-Alu),25-08-2020,Lucknow,Uttar Pradesh,39.0,366.0,14274.0,122.0,Aug
UM-2020-1700,Jerocef-250 Tablet(10X1X10 Alu-Alu),24-05-2020,Lucknow,Uttar Pradesh,355.0,366.0,129930.0,9784.0,May
UM-2020-1701,Jerocef-250 Tablet(10X1X10 Alu-Alu),03-08-2020,Lucknow,Uttar Pradesh,287.0,366.0,105042.0,6687.0,Aug
UM-2020-1702,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-08-2020,Lucknow,Uttar Pradesh,132.0,366.0,48312.0,2793.0,Aug
UM-2020-1703,Jerocef-250 Tablet(10X1X10 Alu-Alu),12-06-2020,Lucknow,Uttar Pradesh,397.0,366.0,145302.0,9882.0,Jun
UM-2020-1704,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-12-2020,Lucknow,Uttar Pradesh,118.0,366.0,43188.0,321.0,Dec
UM-2020-1705,Jerocef-250 Tablet(10X1X10 Alu-Alu),11-06-2020,Lucknow,Uttar Pradesh,263.0,366.0,96258.0,10733.0,Jun
UM-2020-1706,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-06-2020,Lucknow,Uttar Pradesh,425.0,366.0,155550.0,4621.0,Jun
UM-2020-1707,Jerocef-250 Tablet(10X1X10 Alu-Alu),29-09-2020,Lucknow,Uttar Pradesh,76.0,366.0,27816.0,2105.0,Sep
UM-2020-1708,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-04-2020,Lucknow,Uttar Pradesh,131.0,366.0,47946.0,5151.0,Apr
UM-2020-1709,Jerocef-250 Tablet(10X1X10 Alu-Alu),27-01-2020,Lucknow,Uttar Pradesh,239.0,366.0,87474.0,14494.0,Jan
UM-2020-1710,Jerocef-250 Tablet(10X1X10 Alu-Alu),16-03-2020,Lucknow,Uttar Pradesh,389.0,366.0,142374.0,561.0,Mar
UM-2020-1711,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-04-2020,Lucknow,Uttar Pradesh,425.0,366.0,155550.0,8263.0,Apr
UM-2020-1712,Jerocef-250 Tablet(10X1X10 Alu-Alu),10-10-2020,Lucknow,Uttar Pradesh,106.0,366.0,38796.0,6206.0,Oct
UM-2020-1713,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-03-2020,Lucknow,Uttar Pradesh,224.0,366.0,81984.0,3124.0,Mar
UM-2020-1714,Jerocef-250 Tablet(10X1X10 Alu-Alu),02-02-2020,Lucknow,Uttar Pradesh,181.0,366.0,66246.0,11747.0,Feb
UM-2020-1715,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-04-2020,Lucknow,Uttar Pradesh,349.0,366.0,127734.0,10287.0,Apr
UM-2020-1716,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-11-2020,Lucknow,Uttar Pradesh,324.0,366.0,118584.0,7237.0,Nov
UM-2020-1717,Jerocef-250 Tablet(10X1X10 Alu-Alu),31-01-2020,Lucknow,Uttar Pradesh,365.0,366.0,133590.0,11822.0,Jan
UM-2020-1718,Jerocef-250 Tablet(10X1X10 Alu-Alu),31-05-2020,Lucknow,Uttar Pradesh,103.0,366.0,37698.0,4297.0,May
UM-2020-1719,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-10-2020,Lucknow,Uttar Pradesh,317.0,366.0,116022.0,13355.0,Oct
UM-2020-1720,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-11-2020,Lucknow,Uttar Pradesh,95.0,366.0,34770.0,2657.0,Nov
UM-2020-1721,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-03-2020,Lucknow,Uttar Pradesh,332.0,366.0,121512.0,5724.0,Mar
UM-2020-1722,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-07-2020,Lucknow,Uttar Pradesh,142.0,366.0,51972.0,4355.0,Jul
UM-2020-1723,Jerocef-250 Tablet(10X1X10 Alu-Alu),05-05-2020,Lucknow,Uttar Pradesh,242.0,366.0,88572.0,13334.0,May
UM-2020-1724,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-10-2020,Lucknow,Uttar Pradesh,160.0,366.0,58560.0,3207.0,Oct
UM-2020-1725,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-08-2020,Lucknow,Uttar Pradesh,82.0,366.0,30012.0,2947.0,Aug
UM-2020-1726,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-07-2020,Lucknow,Uttar Pradesh,488.0,366.0,178608.0,10848.0,Jul
UM-2020-1727,Jerocef-250 Tablet(10X1X10 Alu-Alu),14-02-2020,Lucknow,Uttar Pradesh,236.0,366.0,86376.0,1227.0,Feb
UM-2020-1728,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-03-2020,Lucknow,Uttar Pradesh,30.0,366.0,10980.0,1424.0,Mar
UM-2020-1729,Jerocef-250 Tablet(10X1X10 Alu-Alu),26-02-2020,Lucknow,Uttar Pradesh,305.0,366.0,111630.0,1263.0,Feb
UM-2020-1730,Jerocef-250 Tablet(10X1X10 Alu-Alu),01-08-2020,Lucknow,Uttar Pradesh,392.0,366.0,143472.0,4430.0,Aug
UM-2020-1731,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-10-2020,Lucknow,Uttar Pradesh,183.0,366.0,66978.0,4572.0,Oct
UM-2020-1732,Jerocef-250 Tablet(10X1X10 Alu-Alu),06-12-2020,Lucknow,Uttar Pradesh,109.0,366.0,39894.0,174.0,Dec
UM-2020-1733,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-07-2020,Lucknow,Uttar Pradesh,56.0,366.0,20496.0,3549.0,Jul
UM-2020-1734,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-01-2020,Lucknow,Uttar Pradesh,499.0,366.0,182634.0,368.0,Jan
UM-2020-1735,Jerocef-250 Tablet(10X1X10 Alu-Alu),02-03-2020,Lucknow,Uttar Pradesh,318.0,366.0,116388.0,1900.0,Mar
UM-2020-1736,Jerocef-250 Tablet(10X1X10 Alu-Alu),25-05-2020,Lucknow,Uttar Pradesh,214.0,366.0,78324.0,2009.0,May
UM-2020-1737,Jerocef-250 Tablet(10X1X10 Alu-Alu),28-03-2020,Lucknow,Uttar Pradesh,418.0,366.0,152988.0,8705.0,Mar
UM-2020-1738,Jerocef-250 Tablet(10X1X10 Alu-Alu),24-12-2020,Lucknow,Uttar Pradesh,471.0,366.0,172386.0,13138.0,Dec
UM-2020-1739,Jerocef-250 Tablet(10X1X10 Alu-Alu),08-08-2020,Lucknow,Uttar Pradesh,19.0,366.0,6954.0,644.0,Aug
UM-2020-1740,Jerocef-250 Tablet(10X1X10 Alu-Alu),07-11-2020,Lucknow,Uttar Pradesh,407.0,366.0,148962.0,4656.0,Nov
UM-2020-1741,Jerocef-250 Tablet(10X1X10 Alu-Alu),03-11-2020,Lucknow,Uttar Pradesh,480.0,366.0,175680.0,5033.0,Nov
UM-2020-1742,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-05-2020,Lucknow,Uttar Pradesh,41.0,366.0,15006.0,1100.0,May
UM-2020-1743,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-07-2020,Lucknow,Uttar Pradesh,82.0,366.0,30012.0,4158.0,Jul
UM-2020-1744,Jerocef-250 Tablet(10X1X10 Alu-Alu),18-02-2020,Lucknow,Uttar Pradesh,153.0,366.0,55998.0,87.0,Feb
UM-2020-1745,Jerocef-250 Tablet(10X1X10 Alu-Alu),12-04-2020,Lucknow,Uttar Pradesh,253.0,366.0,92598.0,875.0,Apr
UM-2020-1746,Jerocef-250 Tablet(10X1X10 Alu-Alu),17-07-2020,Lucknow,Uttar Pradesh,49.0,366.0,17934.0,351.0,Jul
UM-2020-1747,Jerocef-250 Tablet(10X1X10 Alu-Alu),13-11-2020,Lucknow,Uttar Pradesh,354.0,366.0,129564.0,15507.0,Nov
UM-2020-1748,Jerocef-250 Tablet(10X1X10 Alu-Alu),04-07-2020,Lucknow,Uttar Pradesh,111.0,366.0,40626.0,5272.0,Jul
UM-2020-1749,Jerocef-250 Tablet(10X1X10 Alu-Alu),29-01-2020,Lucknow,Uttar Pradesh,243.0,366.0,88938.0,5880.0,Jan
UM-2020-1750,Jerocef-250 Tablet(10X1X10 Alu-Alu),19-02-2020,Lucknow,Uttar Pradesh,143.0,366.0,52338.0,5348.0,Feb
UM-2020-1751,Jerocef-250 Tablet(10X1X10 Alu-Alu),30-11-2020,Lucknow,Uttar Pradesh,118.0,366.0,43188.0,2983.0,Nov
UM-2020-1752,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-12-2020,Lucknow,Uttar Pradesh,447.0,366.0,163602.0,4163.0,Dec
UM-2020-1753,Jerocef-250 Tablet(10X1X10 Alu-Alu),20-12-2020,Lucknow,Uttar Pradesh,35.0,366.0,12810.0,545.0,Dec
US-2020-1754,Neglydom-250 Tablet (10X15 Blister ),10-09-2020,Surendranagar Dudhrej,Gujarat,410.0,231.0,94710.0,8441.0,Sep
US-2020-1755,Neglydom-250 Tablet (10X15 Blister ),24-11-2020,Surendranagar Dudhrej,Gujarat,18.0,231.0,4158.0,353.0,Nov
US-2020-1756,Neglydom-250 Tablet (10X15 Blister ),10-07-2020,Vasco Da Gama,Goa,115.0,231.0,26565.0,372.0,Jul
US-2020-1757,Neglydom-250 Tablet (10X15 Blister ),11-07-2020,Madanapalle,Uttarakhand,275.0,231.0,63525.0,5707.0,Jul
US-2020-1758,Neglydom-250 Tablet (10X15 Blister ),04-08-2020,Karur,Tamil Nadu,331.0,231.0,76461.0,14131.0,Aug
US-2020-1759,Neglydom-250 Tablet (10X15 Blister ),19-11-2020,Karur,Tamil Nadu,20.0,231.0,4620.0,575.0,Nov
US-2020-1760,Neglydom-250 Tablet (10X15 Blister ),19-05-2020,Hindupur,Uttarakhand,349.0,231.0,80619.0,15552.0,May
US-2020-1761,Neglydom-250 Tablet (10X15 Blister ),29-04-2020,Surendranagar Dudhrej,Gujarat,372.0,231.0,85932.0,8453.0,Apr
US-2020-1762,Neglydom-250 Tablet (10X15 Blister ),06-08-2020,Gudivada,Uttarakhand,329.0,231.0,75999.0,13994.0,Aug
US-2020-1763,Neglydom-250 Tablet (10X15 Blister ),25-01-2020,Madhyamgram,West Bengal,402.0,231.0,92862.0,6833.0,Jan
US-2020-1764,Neglydom-250 Tablet (10X15 Blister ),29-11-2020,Tadipatri,Uttarakhand,359.0,231.0,82929.0,6110.0,Nov
US-2020-1765,Neglydom-250 Tablet (10X15 Blister ),21-12-2020,Amaravati,Uttarakhand,215.0,231.0,49665.0,5601.0,Dec
US-2020-1766,Neglydom-250 Tablet (10X15 Blister ),13-05-2020,Vasco Da Gama,Goa,235.0,231.0,54285.0,7439.0,May
US-2020-1767,Neglydom-250 Tablet (10X15 Blister ),24-09-2020,Amaravati,Uttarakhand,441.0,231.0,101871.0,8767.0,Sep
US-2020-1768,Neglydom-250 Tablet (10X15 Blister ),14-06-2020,Bidhannagar,West Bengal,8.0,231.0,1848.0,346.0,Jun
TA-2020-1769,Bisopyrin-SP Tablet (10X10 Alu-Alu),16-11-2020,Lucknow,Uttar Pradesh,242.0,453.0,109626.0,1775.0,Nov
TA-2020-1770,Bisopyrin-SP Tablet (10X10 Alu-Alu),20-11-2020,Lucknow,Uttar Pradesh,193.0,453.0,87429.0,7683.0,Nov
TA-2020-1771,Bisopyrin-SP Tablet (10X10 Alu-Alu),27-05-2020,Lucknow,Uttar Pradesh,95.0,453.0,43035.0,5485.0,May
TA-2020-1772,Bisopyrin-SP Tablet (10X10 Alu-Alu),12-04-2020,Lucknow,Uttar Pradesh,74.0,453.0,33522.0,4346.0,Apr
TA-2020-1773,Bisopyrin-SP Tablet (10X10 Alu-Alu),14-01-2020,Lucknow,Uttar Pradesh,9.0,453.0,4077.0,712.0,Jan
TA-2020-1774,Bisopyrin-SP Tablet (10X10 Alu-Alu),17-07-2020,Lucknow,Uttar Pradesh,438.0,453.0,198414.0,13562.0,Jul
TA-2020-1775,Bisopyrin-SP Tablet (10X10 Alu-Alu),07-01-2020,Lucknow,Uttar Pradesh,455.0,453.0,206115.0,6276.0,Jan
TA-2020-1776,Bisopyrin-SP Tablet (10X10 Alu-Alu),17-11-2020,Lucknow,Uttar Pradesh,136.0,453.0,61608.0,11853.0,Nov
TA-2020-1777,Bisopyrin-SP Tablet (10X10 Alu-Alu),11-08-2020,Lucknow,Uttar Pradesh,498.0,453.0,225594.0,5637.0,Aug
TA-2020-1778,Bisopyrin-SP Tablet (10X10 Alu-Alu),25-09-2020,Lucknow,Uttar Pradesh,202.0,453.0,91506.0,13947.0,Sep
TA-2020-1779,Bisopyrin-SP Tablet (10X10 Alu-Alu),04-01-2020,Lucknow,Uttar Pradesh,173.0,453.0,78369.0,12048.0,Jan
TA-2020-1780,Bisopyrin-SP Tablet (10X10 Alu-Alu),27-04-2020,Lucknow,Uttar Pradesh,239.0,453.0,108267.0,13610.0,Apr
TA-2020-1781,Bisopyrin-SP Tablet (10X10 Alu-Alu),20-06-2020,Lucknow,Uttar Pradesh,445.0,453.0,201585.0,14165.0,Jun
IA-2020-1782,Peritol-150 Tablet (10x10 Alu-Alu),12-11-2020,Lucknow,Uttar Pradesh,206.0,386.0,79516.0,7198.0,Nov
IA-2020-1783,Peritol-150 Tablet (10x10 Alu-Alu),31-07-2020,Lucknow,Uttar Pradesh,390.0,386.0,150540.0,9649.0,Jul
IA-2020-1784,Peritol-150 Tablet (10x10 Alu-Alu),25-08-2020,Lucknow,Uttar Pradesh,173.0,386.0,66778.0,8387.0,Aug
OR-2020-1785,Duocal Tablet (10X15 Blister ),19-06-2020,Lucknow,Uttar Pradesh,211.0,499.0,105289.0,2171.0,Jun
OR-2020-1786,Duocal Tablet (10X15 Blister ),21-11-2020,Lucknow,Uttar Pradesh,466.0,499.0,232534.0,8652.0,Nov
TA-2020-1787,Bisopyrin-SP Tablet (10X10 Alu-Alu),28-07-2020,Lucknow,Uttar Pradesh,15.0,453.0,6795.0,124.0,Jul
TA-2020-1788,Bisopyrin-SP Tablet (10X10 Alu-Alu),30-11-2020,Lucknow,Uttar Pradesh,139.0,453.0,62967.0,10452.0,Nov
IN-2020-1789,Bonofer-Z Syrup (200 ml),31-01-2020,Udupi,Karnataka,359.0,472.0,169448.0,12114.0,Jan
IN-2020-1790,Bonofer-Z Syrup (200 ml),19-04-2020,Udupi,Karnataka,343.0,472.0,161896.0,11187.0,Apr
IN-2020-1791,Bonofer-Z Syrup (200 ml),26-01-2020,Udupi,Karnataka,236.0,472.0,111392.0,2174.0,Jan
IN-2020-1792,Bonofer-Z Syrup (200 ml),24-09-2020,Udupi,Karnataka,64.0,472.0,30208.0,5438.0,Sep
IN-2020-1793,Bonofer-Z Syrup (200 ml),25-04-2020,Udupi,Karnataka,356.0,472.0,168032.0,6265.0,Apr
IN-2020-1794,Bonofer-Z Syrup (200 ml),24-07-2020,Udupi,Karnataka,54.0,472.0,25488.0,4452.0,Jul
IN-2020-1795,Bonofer-Z Syrup (200 ml),13-01-2020,Bhimavaram,Uttarakhand,374.0,472.0,176528.0,10661.0,Jan
IN-2020-1796,Bonofer-Z Syrup (200 ml),18-09-2020,Udupi,Karnataka,224.0,472.0,105728.0,3572.0,Sep
CA-2020-1797,Fisomol Syrup (100 ml),21-08-2020,Udupi,Karnataka,36.0,500.0,18000.0,1530.0,Aug
CA-2020-1798,Fisomol Syrup (100 ml),17-07-2020,Lucknow,Uttar Pradesh,478.0,500.0,239000.0,11390.0,Jul
CA-2020-1799,Fisomol Syrup (100 ml),26-04-2020,Lucknow,Uttar Pradesh,219.0,500.0,109500.0,6764.0,Apr
CA-2020-1800,Fisomol Syrup (100 ml),13-02-2020,Lucknow,Uttar Pradesh,226.0,500.0,113000.0,1216.0,Feb
CA-2020-1801,Fisomol Syrup (100 ml),17-08-2020,Lucknow,Uttar Pradesh,469.0,500.0,234500.0,3027.0,Aug
CA-2020-1802,Fisomol Syrup (100 ml),05-09-2020,Lucknow,Uttar Pradesh,398.0,500.0,199000.0,11910.0,Sep
CA-2020-1803,Fisomol Syrup (100 ml),17-02-2020,Lucknow,Uttar Pradesh,496.0,500.0,248000.0,9484.0,Feb
CA-2020-1804,Fisomol Syrup (100 ml),14-04-2020,Lucknow,Uttar Pradesh,406.0,500.0,203000.0,10946.0,Apr
CA-2020-1805,Fisomol Syrup (100 ml),22-01-2020,Lucknow,Uttar Pradesh,426.0,500.0,213000.0,3504.0,Jan
CA-2020-1806,Fisomol Syrup (100 ml),08-12-2020,Lucknow,Uttar Pradesh,62.0,500.0,31000.0,4146.0,Dec
CA-2020-1807,Fisomol Syrup (100 ml),24-10-2020,Lucknow,Uttar Pradesh,445.0,500.0,222500.0,13212.0,Oct
AR-2020-1808,Avrid-NA Tablet (10X10 Strip ),28-03-2020,Lucknow,Uttar Pradesh,432.0,231.0,99792.0,12656.0,Mar
CA-2020-1809,Fisomol Syrup (100 ml),08-08-2020,Lucknow,Uttar Pradesh,112.0,500.0,56000.0,6624.0,Aug
CA-2020-1810,Fisomol Syrup (100 ml),18-01-2020,Udupi,Karnataka,468.0,500.0,234000.0,14294.0,Jan
CA-2020-1811,Fisomol Syrup (100 ml),24-12-2020,Udupi,Karnataka,422.0,500.0,211000.0,3338.0,Dec
CA-2020-1812,Fisomol Syrup (100 ml),22-11-2020,Chinsurah,West Bengal,205.0,500.0,102500.0,12960.0,Nov
AR-2020-1813,Avrid-NA Tablet (10X10 Strip ),30-03-2020,Lucknow,Uttar Pradesh,280.0,231.0,64680.0,5509.0,Mar
CA-2020-1814,Fisomol Syrup (100 ml),31-01-2020,Chinsurah,West Bengal,499.0,500.0,249500.0,15906.0,Jan
CA-2020-1815,Fisomol Syrup (100 ml),27-05-2020,Medininagar,Jharkhand,462.0,500.0,231000.0,7734.0,May
CA-2020-1816,Fisomol Syrup (100 ml),24-12-2020,New Delhi,Delhi,136.0,500.0,68000.0,12167.0,Dec
